title,author,genre_1,genre_2,brank,rate,count,isbn
아주 개인적인 군주론,이시한,"자기계발, 자기계발, ","자기능력계발, 고전처세, 성공/처세, 삶의지혜/조언, ",660,10.0,24.0,9788950922238
인생전략을 위한 전쟁 이야기,안계환,"자기계발, ","성공/처세, 자기관리/처세, ",661,10.0,11.0,9791192300641
삶의 방향이 달라져도 괜찮아,전소영,"자기계발, ","성공/처세, 자기관리/처세, ",662,10.0,3.0,9788925576442
콘텐츠 미라클: 경험을 돈으로 바꾸는 콘텐츠 전략,소영처럼,"자기계발, 경제/경영, ","자기능력계발, 아이디어/창의성, 경영전략, 컨텐츠비즈니스, ",663,10.0,9.0,9791190836760
우리는 문제를 해결하는 사람들,윤아림,"자기계발, ","성공/처세, 성공스토리, ",664,10.0,7.0,9791191439304
잘될 수밖에 없는 대화법,이상각,"자기계발, ","화술/협상, 대화/화술, ",665,10.0,1.0,9791197749872
상위 1%가 되는 직장인의 생각법칙,전민아,"자기계발, 자기계발, ","비즈니스능력계발, 비즈니스소양, 자기능력계발, 아이디어/창의성, ",666,9.79,12.0,9791158773403
집중의 힘,아오토 미즈토,"자기계발, 과학, ","자기능력계발, 아이디어/창의성, 교양과학, 뇌과학, ",667,10.0,17.0,9791159714993
돈의 진리,사이토 히토리,"자기계발, 경제/경영, ","성공/처세, 자기관리/처세, 재테크/금융, 재테크, ",668,9.32,59.0,9788925566740
심리학이 제갈량에게 말하다 2,천위안,"자기계발, ","자기능력계발, 고전처세, ",669,9.9,94.0,9788972773733
삶을 향한 완벽한 몰입,조슈아 베커,"자기계발, ","성공/처세, 자기관리/처세, ",670,9.85,15.0,9791189328627
생의 마지막 여정을 돕는 웰다잉 코칭,돈 아이젠하워 외,"자기계발, ","성공/처세, 자기관리/처세, ",671,10.0,1.0,9791189736545
운명을 뛰어넘는 힘,안도 주코,"자기계발, ","성공/처세, 자기관리/처세, ",672,10.0,2.0,9791192300542
하버드 교수의 생각 정리 수업,댄 레비 외,"자기계발, ","비즈니스능력계발, 리더십향상, ",673,10.0,2.0,9791169796699
당신에게도 세 번의 대운은 반드시 찾아온다,소림,"자기계발, 시/에세이, ","성공/처세, 자기관리/처세, 나라별 에세이, 한국에세이, ",674,10.0,10.0,9791192959030
나를 지켜내는 연습,브리애나 위스트,"자기계발, ","자기능력계발, 마인드콘트롤/감정, ",675,10.0,27.0,9791162543320
8step으로 완성하는 스피치 트레이닝,배윤희,"자기계발, ","화술/협상, 연설/스피치, ",676,10.0,2.0,9791138343572
