title,author,genre_1,genre_2,brank,rate,count,isbn
봄의 제전,모드리스 엑스타인스,"역사/문화, ","세계사, 세계사이야기, ",888,10.0,8.0,9788967359447
금공품으로 본 고대 동아시아 세계,김도영,"역사/문화, ","동양사, 동양사일반, ",889,10.0,1.0,9788963474915
낙산팔경,조우철,"역사/문화, 여행, ","역사기행, 한국역사기행, 테마여행, 역사기행, ",890,0.0,,9788981206352
"경성의 화가들, 근대를 거닐다: 서촌 편",황정수,"역사/문화, 예술/대중문화, ","한국사, 근현대사, 미술, 교양미술, ",891,9.32,6.0,9791156122166
일본 문화 이야기,신종대,"역사/문화, 역사/문화, ","동양사, 일본사, 문화사, 일본문화사, ",892,8.75,4.0,9791158523640
조소앙 평전,김인식,"역사/문화, 시/에세이, 역사/문화, ","한국사, 한국역사인물, 인물/자전적에세이, 역사인물, 역사인물, 한국역사인물, ",893,10.0,1.0,9788937442520
백제의 정치제도와 운영,노중국,"역사/문화, ","한국사, 삼국시대, ",894,10.0,2.0,9788933707999
현대 고려인 인물 연구 5,진 율리야,"역사/문화, ","동양사, 중국사, ",895,0.0,,9791160686814
중국문화 한상차림,박민수,"역사/문화, 역사/문화, ","동양사, 중국사, 문화사, 중국문화사, ",896,0.0,,9791166850714
월남전 소대장 전투 일기,김형석,"역사/문화, ","한국사, 근현대사, ",897,0.0,,9791156226819
의궤로 본 조선시대 궁중연향 문화,김종수,"역사/문화, ","한국사, 조선시대, ",898,0.0,,9788928517077
